"tune_id","alias","name"
2286,"Johnny Redmond","Leather Away The Wattle-O"
2286,"Johnny Redmond's","Leather Away The Wattle-O"
2286,"Ladies' Chain","Leather Away The Wattle-O"
2286,"Leather Away The Wattle O","Leather Away The Wattle-O"
2286,"Leather Away With The Wattle","Leather Away The Wattle-O"
2286,"Leather Away With The Wattle-O","Leather Away The Wattle-O"
2286,"Leather The Bottle-O","Leather Away The Wattle-O"
2286,"Lisdoonvarna, The","Leather Away The Wattle-O"
2286,"Little Lisdoonvana, The","Leather Away The Wattle-O"
2286,"London Bridge Polka, The","Leather Away The Wattle-O"
2286,"London Bridge, The","Leather Away The Wattle-O"
2286,"Maureen From Gibberland","Leather Away The Wattle-O"
2286,"Rathmore, The","Leather Away The Wattle-O"
2286,"Rose Tree","Leather Away The Wattle-O"
2286,"Rose Tree II","Leather Away The Wattle-O"
2286,"Rose Tree, The","Leather Away The Wattle-O"
2286,"Tearing Away With The Wattle","Leather Away The Wattle-O"
2286,"TSeanbhean Uasal","Leather Away The Wattle-O"
2286,"Water Street, The","Leather Away The Wattle-O"
2286,"Waves Of Tory","Leather Away The Wattle-O"
2286,"Waves Of Tory, The","Leather Away The Wattle-O"
2287,"Moire's","Maire's"
2288,"Ask Me Father","Ask My Father"
2288,"Single Jig","Ask My Father"
2288,"With All My Heart","Ask My Father"
2289,"Maghera Mountain, The","Maghera Mountain"
2289,"Maghera Mountains","Maghera Mountain"
2289,"Maghera Mountains, The","Maghera Mountain"
2290,"An Dro","As Covas Do Rei Cintolo"
2290,"Dans En Dro","As Covas Do Rei Cintolo"
2290,"Saint Patrick's An Dro","As Covas Do Rei Cintolo"
2290,"St Patrick's An Dro","As Covas Do Rei Cintolo"
2290,"St. Patrick's An Dro","As Covas Do Rei Cintolo"
2290,"St. Patrick's En Dro","As Covas Do Rei Cintolo"
2291,"Mickey Doherty's","Mickey Docherty's"
2292,"Dinny Mescall's","North Clare"
2292,"North Clare, The","North Clare"
2292,"Old Kilfenora, The","North Clare"
2292,"Vanishing Leprechaun, The","North Clare"
2295,"Boring The Leather","Humours Of Ayle House, The"
2295,"Come With Me Now","Humours Of Ayle House, The"
2295,"Kilfinane, The","Humours Of Ayle House, The"
2295,"When You Go Home","Humours Of Ayle House, The"
2296,"Gentle Milkmaid, The","My Kindly Sweetheart"
2296,"Jock Wilson's Ball","My Kindly Sweetheart"
2296,"Mo Chuachag 's Laghach Thu","My Kindly Sweetheart"
2296,"Mo Chuachag Laghach","My Kindly Sweetheart"
2296,"My Beloved You Are So Nice","My Kindly Sweetheart"
2296,"My Gentle Milkmaid","My Kindly Sweetheart"
2297,"James Keane's","O'Shaughnessy's"
2297,"O'Shaughnessy","O'Shaughnessy's"
2298,"Cronin's","Johnny Cronin's"
2298,"Johnny Cronin's Fancy","Johnny Cronin's"
2298,"Kitty O'Neill","Johnny Cronin's"
2299,"An Gealban-Lion Glas","Green Linnet, The"
2299,"Green Linnett","Green Linnet, The"
2299,"Green Linnett, The","Green Linnet, The"
2301,"Charlie Mulvihill's #1","Charlie Mulvihill's"
2301,"Charlie Mulvihill's #2","Charlie Mulvihill's"
2301,"Charlie Mulvihill's No. 1","Charlie Mulvihill's"
2301,"Charlie Mulvihill's No. 2","Charlie Mulvihill's"
2301,"Muckross Abbey","Charlie Mulvihill's"
2301,"Mulvahill's","Charlie Mulvihill's"
2301,"Mulvihill's","Charlie Mulvihill's"
2301,"O'Brien's","Charlie Mulvihill's"
2301,"O'Briens","Charlie Mulvihill's"
2301,"Paddy Murphy's Wife","Charlie Mulvihill's"
2301,"Ríl Uí Mhurchú","Charlie Mulvihill's"
2301,"Sonny McDonagh's","Charlie Mulvihill's"
2302,"Black Joak","Sprig Of Shillelah, The"
2302,"Sprig Of Shillelagh","Sprig Of Shillelah, The"
2303,"Campbell's Farewell To Red Castle","Campbell's Farewell To Red Gap"
2303,"Campbell's Farewell To Redcastle","Campbell's Farewell To Red Gap"
2303,"Campbell's Farewell To Redcastle March","Campbell's Farewell To Red Gap"
2303,"Farewell To The Red Castle Of Campbell","Campbell's Farewell To Red Gap"
2303,"Short Cut To The Pub","Campbell's Farewell To Red Gap"
2303,"Steph's","Campbell's Farewell To Red Gap"
2305,"Ghillie Callum","Gillie Callum"
2305,"Ghillie Challum","Gillie Callum"
2305,"Gille Calium","Gillie Callum"
2305,"Gille Callum","Gillie Callum"
2305,"Gille Callum Da Pheighinn","Gillie Callum"
2305,"Gille Calum","Gillie Callum"
2305,"Gillie Callam","Gillie Callum"
2305,"Gillie Callam Da Pheithein","Gillie Callum"
2305,"Keelum Kallum","Gillie Callum"
2305,"Keelum Kallum Taa Fein","Gillie Callum"
2305,"Lad Malcolm, The","Gillie Callum"
2305,"Lasses Gar Your Tails Todle","Gillie Callum"
2305,"Sword Dance","Gillie Callum"
2305,"Sword Dance, The","Gillie Callum"
2305,"Tail Toddle","Gillie Callum"
2305,"Tail Todle","Gillie Callum"
2307,"Junior Crehan's","Stack Of Rye, The"
2308,"Around The World","Maghera, The"
2308,"Jolly Seven","Maghera, The"
2308,"Jolly Seven, The","Maghera, The"
2309,"Don't Touch The Green Linnet","Don't Touch That Green Linnet"
2309,"Tommy Peoples'","Don't Touch That Green Linnet"
2312,"Champion, The","Wanderer, The"
2312,"Fisherman's Lilt, The","Wanderer, The"
2312,"Flanagan Brothers', The","Wanderer, The"
2312,"Flanagan Brothers, The","Wanderer, The"
2312,"Flanagan's","Wanderer, The"
2312,"Flanagan's","Wanderer, The"
2312,"Joe Derane's","Wanderer, The"
2312,"Joe Derrane's","Wanderer, The"
2312,"Lilting Fisherman, The","Wanderer, The"
2312,"Mike Flanagan's","Wanderer, The"
2316,"Josephine Marsh's","Lad O'Beirne's"
2316,"Lad O'Bierne's","Lad O'Beirne's"
2316,"Lad O'Byrne's","Lad O'Beirne's"
2316,"Lady O'Beirne's","Lad O'Beirne's"
2317,"Liberty Hornpipe","Liberty"
2317,"Liberty Hornpipe, The","Liberty"
2317,"Liberty Two-Step","Liberty"
2317,"Liberty Two-Step, The","Liberty"
2317,"Liberty, The","Liberty"
2317,"Preacher And The Racoon, The","Liberty"
2317,"Racoon And Possum","Liberty"
2317,"Racoon And Preacher","Liberty"
2317,"Racoon And The Parson, The","Liberty"
2317,"Racoon And The Possum","Liberty"
2317,"Racoon And The Posum, The","Liberty"
2317,"Racoon And The Preacher","Liberty"
2317,"Racoon And The Preacher, The","Liberty"
2317,"Reel De Ti-Jean","Liberty"
2317,"Ti-Jean","Liberty"
2317,"Tipsy Parson","Liberty"
2317,"Tipsy Parson, The","Liberty"
2319,"Calam Breugach","Calum Breugach"
2319,"Callam Breugach","Calum Breugach"
2319,"Callum Breugach","Calum Breugach"
2319,"Callumbrauch","Calum Breugach"
2319,"Calum Breuagh","Calum Breugach"
2319,"Calum Breughach","Calum Breugach"
2319,"Calum Brogach","Calum Breugach"
2319,"Calum Brouche","Calum Breugach"
2319,"Calum Brougach","Calum Breugach"
2319,"Calum Crubach","Calum Breugach"
2319,"Lying Malcolm","Calum Breugach"
2319,"Malcolm The Liar","Calum Breugach"
2320,"Clap Your Leg Up","Shoe The Donkey"
2320,"Cock Your Leg Up","Shoe The Donkey"
2320,"Come To Bed Love","Shoe The Donkey"
2320,"Father Halpin","Shoe The Donkey"
2320,"Father Halpin's Top Coat","Shoe The Donkey"
2320,"Father Halpin's Topcoat","Shoe The Donkey"
2320,"Father Murphy","Shoe The Donkey"
2320,"Father Murphy's Top Coat","Shoe The Donkey"
2320,"Father Murphy's Topcoat","Shoe The Donkey"
2320,"Have You Seen My New Clothes?","Shoe The Donkey"
2320,"Have You Seen My New Shoes","Shoe The Donkey"
2320,"Is The Hen Gone","Shoe The Donkey"
2320,"Jan Pierewiet","Shoe The Donkey"
2320,"Jimmy Donkey's Big Toe","Shoe The Donkey"
2320,"Joe The Yankee","Shoe The Donkey"
2320,"Joe The Yankee's Big Toe","Shoe The Donkey"
2320,"Kick A Dutchman","Shoe The Donkey"
2320,"Kiss The Donkey","Shoe The Donkey"
2320,"Little Foot","Shoe The Donkey"
2320,"Little Johnny Has The Toothache","Shoe The Donkey"
2320,"Old Shoes, The","Shoe The Donkey"
2320,"Pat's Top Coat","Shoe The Donkey"
2320,"Peter Big Toe","Shoe The Donkey"
2320,"Put Your Little Foot Right Here","Shoe The Donkey"
2320,"Put Your Little Foot Right Out","Shoe The Donkey"
2320,"Put Your Little Toe","Shoe The Donkey"
2320,"Reversavianna","Shoe The Donkey"
2320,"Shave The Donkey","Shoe The Donkey"
2320,"Shew The Donkey","Shoe The Donkey"
2320,"Shoo The Donkey","Shoe The Donkey"
2320,"Shoot The Donkey","Shoe The Donkey"
2320,"Shoot The Honky","Shoe The Donkey"
2320,"Silver Lakes Varsovianna","Shoe The Donkey"
2320,"Silver Lakes Varsovianna, The","Shoe The Donkey"
2320,"Silver Lakes Varsovienne","Shoe The Donkey"
2320,"Silver Lakes Varsovienne, The","Shoe The Donkey"
2320,"There's A Hen Gone","Shoe The Donkey"
2320,"There's A Hen Gone From Jones","Shoe The Donkey"
2320,"Throw Your Leg Up","Shoe The Donkey"
2320,"Vals O' Vienna, The","Shoe The Donkey"
2320,"Vals Of Vienna","Shoe The Donkey"
2320,"Vals Of Vienna, The","Shoe The Donkey"
2320,"Valse De Vienne","Shoe The Donkey"
2320,"Valse Of Vienna","Shoe The Donkey"
2320,"Varsouviana","Shoe The Donkey"
2320,"Varsouviana, The","Shoe The Donkey"
2320,"Varsouvienna","Shoe The Donkey"
2320,"Varsouvienne","Shoe The Donkey"
2320,"Varsoviana","Shoe The Donkey"
2320,"Varsoviana Waltz","Shoe The Donkey"
2320,"Varsoviana, The","Shoe The Donkey"
2320,"Varsovianna","Shoe The Donkey"
2320,"Varsovienne","Shoe The Donkey"
2320,"Versavienna","Shoe The Donkey"
2320,"Versavienna, The","Shoe The Donkey"
2320,"Verse Of Vienna","Shoe The Donkey"
2320,"Versevanna","Shoe The Donkey"
2320,"Versevianna","Shoe The Donkey"
2320,"Versouviana Dance, The","Shoe The Donkey"
2320,"Waltz Of Vienna","Shoe The Donkey"
2320,"Waltz Of Vienna, The","Shoe The Donkey"
2320,"Warsoviana","Shoe The Donkey"
2320,"Warszawianka","Shoe The Donkey"
2323,"Jack Roe","Jack Rowe"
2323,"Jack Roe's","Jack Rowe"
2323,"Jack Rowe's","Jack Rowe"
2324,"Legacy, The","Larry Redican's"
2325,"Macklins Vals","Waltz From Orsa"
2325,"Macklins Vals From Orsa","Waltz From Orsa"
2325,"Vals Fra Orsa","Waltz From Orsa"
2325,"Walts Orsa","Waltz From Orsa"
2327,"Hey Johnnie Cope","Johnny Cope"
2327,"Hey Johnny Cope","Johnny Cope"
2327,"Hey, Johnny Cope","Johnny Cope"
2327,"Hey, Johnny Cope!","Johnny Cope"
2327,"Hey, Johnny Cope! - The March","Johnny Cope"
2327,"Johnnie Cope","Johnny Cope"
2327,"Johnny Cope's","Johnny Cope"
2327,"Jonny Cope","Johnny Cope"
2329,"Fisherman's Widow , The","Rambling Pitchfork, The"
2329,"Fisherman's Widow, The","Rambling Pitchfork, The"
2329,"Lambert's","Rambling Pitchfork, The"
2329,"Roland's Return","Rambling Pitchfork, The"
2329,"Roland's U-Turn","Rambling Pitchfork, The"
2331,"Mrs. Cooty's","Cofey's"
2332,"Walshe's","Walsh's"
2332,"Welsh's","Walsh's"
2332,"Willy Walsh's","Walsh's"
2333,"Snow On The Hills, The","Father Dollard's Favourite"
2337,"Follow Me Down To Limerick","Will You Come Down To Limerick"
2337,"Jimmy Powers' Favourite","Will You Come Down To Limerick"
2337,"Kitty Come Down From Limerick","Will You Come Down To Limerick"
2337,"Kitty Come Down To Limerick","Will You Come Down To Limerick"
2337,"Kitty, Come Down To Limerick","Will You Come Down To Limerick"
2337,"Lark, The","Will You Come Down To Limerick"
2337,"Munster Gimlet","Will You Come Down To Limerick"
2337,"Plumkum","Will You Come Down To Limerick"
2337,"Will You Come Down To Limerick?","Will You Come Down To Limerick"
2340,"Braes Of Melinish, The","Braes Of Mellinish, The"
2340,"Braes Of Mellinish, The","Braes Of Mellinish, The"
2340,"Bruachan Mhealanais","Braes Of Mellinish, The"
2340,"Bruachun Mhelinis","Braes Of Mellinish, The"
2340,"Kentigern's","Braes Of Mellinish, The"
2344,"Bonaparte's Advance","Madame Bonaparte"
2344,"Madam Bonaparte","Madame Bonaparte"
2344,"Not Tonight Josephine","Madame Bonaparte"
2345,"What Pain I Have Endured Since Last Year","What Pain I've Endured Since Last Year"
2348,"Cavan","Mike Flanagan's"
2348,"Cavan, The","Mike Flanagan's"
2348,"Flanagan's","Mike Flanagan's"
2348,"Green Jacket","Mike Flanagan's"
2350,"Rest In Peace","Clougher, The"
2350,"Rip The Calco","Clougher, The"
2352,"Elaine Jeffreys'","Blue Idol, The"
2353,"Joe Bane's Fling","Joe Bane's"
2353,"Joe Bane's Highland Fling","Joe Bane's"
2353,"Joe Banes","Joe Bane's"
2353,"Tom Ban's","Joe Bane's"
2357,"Miss Sarah MacFadyen","Miss Sarah McFadyen"
2357,"Miss Sarah MacFayden","Miss Sarah McFadyen"
2357,"Miss Sarah McFayden","Miss Sarah McFadyen"
2358,"Auchadon House","Haughton House March, The"
2358,"Auchdon House","Haughton House March, The"
2358,"Auchdon House March","Haughton House March, The"
2358,"Haughton House","Haughton House March, The"
2358,"Joe Ryan","Haughton House March, The"
2358,"Joe Ryan's","Haughton House March, The"
2358,"Joe Ryan's Barn Dance","Haughton House March, The"
2359,"Brosna, The","Clog, The"
2359,"Dineen Dinny Din Dan's","Clog, The"
2360,"Broken Lantern, The","Frankie Kennedy's"
2365,"Ban Ruaidh Nan Brai","North Highland Country Dance"
2365,"North Highland 4","North Highland Country Dance"
2365,"North Highland Country Dances","North Highland Country Dance"
2366,"Joseph MacDonald's","North Highland Country Dance"
2369,"Big Dog Little Dog","Dog Big And Dog Little"
2369,"Dog Big Dog Little","Dog Big And Dog Little"
2370,"Bobby MacLeod's","Paddy McLeod's"
2372,"Bonaparte's Retreat March","Bonaparte's Retreat"
2372,"Retreat Set Dance, The","Bonaparte's Retreat"
2372,"Retreat, The","Bonaparte's Retreat"
2373,"Beauties Of The North","Beauty Of The North"
2373,"Beauty Of The North, The","Beauty Of The North"
2376,"Brid Harper's","Brid Harper's"
2376,"Rock On The Clyde","Brid Harper's"
2376,"Rock On The Clyde, The","Brid Harper's"
2377,"Huish The Cat","Where Is The Cat?"
2377,"Hush The Cat, Wallop The Cat","Where Is The Cat?"
2377,"Kitchen With No Food, The","Where Is The Cat?"
2377,"Tadeen The Fiddler","Where Is The Cat?"
2377,"Tadeen The Fiddler's","Where Is The Cat?"
2377,"Taidhgin An Asail's","Where Is The Cat?"
2377,"Wallop The Cat From Under The Table","Where Is The Cat?"
2377,"Wallop The Cat That's Merry And Fat","Where Is The Cat?"
2377,"Where Is The Cat","Where Is The Cat?"
2377,"Where's The Cat","Where Is The Cat?"
2377,"Where's The Cat?","Where Is The Cat?"
2379,"All The Way To Galway","Kerry Cow, The"
2379,"All The Ways To Galway","Kerry Cow, The"
2379,"An Bhó Chiarraíoch","Kerry Cow, The"
2379,"I Wish I Had A Kerry Cow","Kerry Cow, The"
2379,"Road To Galway","Kerry Cow, The"
2379,"Road To Galway, The","Kerry Cow, The"
2380,"Dancing In Kinvara","Dances At Kinvara, The"
2381,"Curl The Wig","A Whack At The Whigs"
2381,"Leather The Wig","A Whack At The Whigs"
2383,"Brannigan's","Johnny Leary's"
2383,"Eireann Go Brach","Johnny Leary's"
2383,"Éirinn Go Brách","Johnny Leary's"
2383,"Ellen O'Leary's","Johnny Leary's"
2383,"Johnny O'Leary's","Johnny Leary's"
2383,"Julia Clifford's","Johnny Leary's"
2386,"An Ceirtlín Snáithe In Aimhréidh","Ravelled Hank Of Yarn, The"
2386,"Fulham Broadway","Ravelled Hank Of Yarn, The"
2386,"Killoran's","Ravelled Hank Of Yarn, The"
2386,"Raveled Hank Of Yarn","Ravelled Hank Of Yarn, The"
2386,"Raveled Hank Of Yarn, The","Ravelled Hank Of Yarn, The"
2386,"Tangled Hank Of Yarn","Ravelled Hank Of Yarn, The"
2386,"Tangled Hank Of Yarn, The","Ravelled Hank Of Yarn, The"
2387,"An Paisdín Fionn","Fairhaired Child, The"
2387,"An Paistin Fionn","Fairhaired Child, The"
2387,"Fair Haired Boy, The","Fairhaired Child, The"
2387,"Fair Haired Child, The","Fairhaired Child, The"
2387,"Fair-haired Child, The","Fairhaired Child, The"
2387,"Little Fair Child, The","Fairhaired Child, The"
2387,"Paisdín Fionn","Fairhaired Child, The"
2387,"Paistin Fionn","Fairhaired Child, The"
2388,"An Gabhar Ban","Sir Phillip McHugh"
2388,"Drummore Lasses","Sir Phillip McHugh"
2388,"Funny Mistake, The","Sir Phillip McHugh"
2388,"Man Who'll Never Be Able, The","Sir Phillip McHugh"
2388,"Phillip McHugh","Sir Phillip McHugh"
2388,"Sir Philip McHugh","Sir Phillip McHugh"
2389,"Lar Gavin's Favourite","Larry's Favourite"
2389,"Larry's Favorite","Larry's Favourite"
2389,"Paddy O'Briens","Larry's Favourite"
2392,"Fermanagh Twig, The","Old Monaghan Twig, The"
2393,"House On The Hill, The","John Naughton's"
2393,"Jug Of Brown Ale","John Naughton's"
2393,"Jug Of Brown Ale, The","John Naughton's"
2393,"Old Man Dillon","John Naughton's"
2395,"Jack Tar","Cuckoo's Nest, The"
2395,"Jack Tar, The","Cuckoo's Nest, The"
2395,"Jacky Tar","Cuckoo's Nest, The"
2395,"Jacky Tar, The","Cuckoo's Nest, The"
2395,"Magpie's Nest, The","Cuckoo's Nest, The"
2397,"Maid From The Bronx, The","Pride Of The Bronx, The"
2397,"McGreevy's Favorite","Pride Of The Bronx, The"
2397,"Purty (or Purring) Girls Of Our Town, The","Pride Of The Bronx, The"
2399,"4'33","4 Minutes 33 Seconds"
2399,"Blank","4 Minutes 33 Seconds"
2399,"Lament For The Mother In Law","4 Minutes 33 Seconds"
2399,"Music For An Unfound Harmonium","4 Minutes 33 Seconds"
2399,"Quite Quiet Englishwoman, The","4 Minutes 33 Seconds"
2400,"I'll Get Married In My Auld Claes","My Wife's A Wanton Wee Thing"
2400,"McCarthy's Favorite","My Wife's A Wanton Wee Thing"
2400,"McCarthy's Favourite","My Wife's A Wanton Wee Thing"
2400,"My Wife's A Winsome Wee Thing","My Wife's A Wanton Wee Thing"
2402,"All The Blue Bonnets","Blue Bonnets Over The Border"
2402,"All The Blue Bonnets Over The Border","Blue Bonnets Over The Border"
2402,"Blue Bonnets","Blue Bonnets Over The Border"
2402,"Blue Bonnets O'er The Border","Blue Bonnets Over The Border"
2402,"Blue Bonnets Over The Boarder","Blue Bonnets Over The Border"
2402,"Blue Bonnets Over The Bonnet","Blue Bonnets Over The Border"
2403,"Paddy O'Brien's","Coming Of Spring, The"
2404,"Gregory Grene's","Nova Scotia, The"
2405,"Men Of Argyll, The","Men Of Argyll"
2406,"Tomás Clancy's","Tom Clancy's"
2407,"Bright Quiet Eily O'Carroll","Eibhlí Gheal Chiúin Ní Chearbhaill"
2407,"Eibhli Gheal Chiuin","Eibhlí Gheal Chiúin Ní Chearbhaill"
2407,"Eibhlin Dheas Ni Chearbhaill","Eibhlí Gheal Chiúin Ní Chearbhaill"
2407,"Eibhlín Gheal Chúin Ní Chearbhaill","Eibhlí Gheal Chiúin Ní Chearbhaill"
2407,"Gentle Fair Elly","Eibhlí Gheal Chiúin Ní Chearbhaill"
2407,"Highland Chiefs","Eibhlí Gheal Chiúin Ní Chearbhaill"
2407,"Lord Ullin's Daughter","Eibhlí Gheal Chiúin Ní Chearbhaill"
2408,"Hornpipe","Almost, The"
2408,"Hornpipe , The","Almost, The"
2410,"Fáilte Go Whalley Range","Farewell To Whalley Range"
2410,"Failte Gu Whalley Range","Farewell To Whalley Range"
2411,"Fifer's, The","Miss Johnson"
2411,"McKeighue's","Miss Johnson"
2411,"Miss Johnson's","Miss Johnson"
2411,"Miss Johnston","Miss Johnson"
2411,"Miss Johnston's","Miss Johnson"
2411,"Miss Johnstone","Miss Johnson"
2411,"Miss Johnstone's","Miss Johnson"
2411,"Miss Johnstones","Miss Johnson"
2413,"Heather On The Hill","Heather Hill"
2419,"Dan Sullivan's","Dan Sullivan's Shamrock Swing Band"
2420,"Johnny Leary's Polkas","Johnny Leary's"
2420,"Johnny O'Leary's","Johnny Leary's"
2420,"Tournmore","Johnny Leary's"
2420,"Wallace's Cross","Johnny Leary's"
2425,"Bag Of Potatoes, The","Anything For John Joe"
2425,"Bag Of Pratties, The","Anything For John Joe"
2425,"Bag Of Spuds, The","Anything For John Joe"
2425,"Little Bag Of Spuds, The","Anything For John Joe"
2425,"Mála Beag Prataí","Anything For John Joe"
2426,"Radici Profonde","Deep Roots, The"
2427,"Blacksmith's","Ril Du Forgeron"
2427,"Blacksmith's, The","Ril Du Forgeron"
2427,"Le Reel Du Forgeron","Ril Du Forgeron"
2427,"Reel Du Forgeron","Ril Du Forgeron"
2428,"Dúlamán Na Binne Buí","Neilly O'Boyle's"
2428,"Duloman Na Binnt Bui","Neilly O'Boyle's"
2428,"Jacky Latin","Neilly O'Boyle's"
2428,"Neillidh Boyle's","Neilly O'Boyle's"
2428,"Neillidh Boyle's Highland Fling","Neilly O'Boyle's"
2428,"Neilly Boyle's","Neilly O'Boyle's"
2428,"Neilly Boyle's Highland Fling","Neilly O'Boyle's"
2428,"Neilly O'Boyles Highland","Neilly O'Boyle's"
2428,"Seaweed From The Yellow Rock, The","Neilly O'Boyle's"
2428,"Seaweed On The Yellow Cliff","Neilly O'Boyle's"
2428,"Seaweed On The Yellow Rock","Neilly O'Boyle's"
2429,"Bonaparte's Retreat","Copland's"
2429,"Hamburger Hornpipe, The","Copland's"
2429,"McLeod's","Copland's"
2430,"A Trip In The Meadows","McGovern's Favourite"
2430,"Conneberry , The","McGovern's Favourite"
2430,"Cottage In The Grove, The","McGovern's Favourite"
2430,"Crooked , The","McGovern's Favourite"
2430,"Maurice Casey's Fancy","McGovern's Favourite"
2430,"Maurice Casey's Favorite","McGovern's Favourite"
2430,"Mc Govern's Favourite","McGovern's Favourite"
2430,"McGovern's","McGovern's Favourite"
2430,"McGovern's Favorite","McGovern's Favourite"
2430,"Mike Flynn's","McGovern's Favourite"
2430,"Paddy Killoran No.2","McGovern's Favourite"
2430,"Rogha Mhic Shamhrain","McGovern's Favourite"
2430,"Village In The Grove, The","McGovern's Favourite"
2433,"A Wife Of My Ain","I Ha'e A Wife O' Ma Ain"
2433,"A Wife Of My Own","I Ha'e A Wife O' Ma Ain"
2433,"Derry, The","I Ha'e A Wife O' Ma Ain"
2433,"I Ha'e A Wife O' My Ain","I Ha'e A Wife O' Ma Ain"
2433,"I Hae A Wife O Ma Ain","I Ha'e A Wife O' Ma Ain"
2433,"I Have A Wife Of My Ain","I Ha'e A Wife O' Ma Ain"
2433,"I Have A Wife Of My Own","I Ha'e A Wife O' Ma Ain"
2433,"Jack Won't Sell His Fiddle","I Ha'e A Wife O' Ma Ain"
2433,"My Wife's My Own","I Ha'e A Wife O' Ma Ain"
2434,"Come To The Show","I'll Tell Me Ma"
2434,"Heel And Toe","I'll Tell Me Ma"
2434,"Heel And Toe , The","I'll Tell Me Ma"
2434,"Heel Toe","I'll Tell Me Ma"
2434,"Heel Toe Polks","I'll Tell Me Ma"
2434,"I' Tell Me Ma","I'll Tell Me Ma"
2434,"I'll Tell My Ma","I'll Tell Me Ma"
2434,"My Aunt Jane","I'll Tell Me Ma"
2435,"Dundee","Kildare Fancy, The"
2435,"Dundee Clog","Kildare Fancy, The"
2435,"Kildare, The","Kildare Fancy, The"
2437,"Bridge, The","Grainne's"
2437,"Kearney's","Grainne's"
2437,"Papa's Joy","Grainne's"
2438,"Champagne Jig Goes To Columbia, The","Champaign Jig Goes To Columbia, The"
2438,"Cuz's Big Liz","Champaign Jig Goes To Columbia, The"
2441,"Cliff, The","Higgin's"
2441,"Higgins","Higgin's"
2441,"Higgins'","Higgin's"
2441,"Higgins's","Higgin's"
2441,"Ruby, The","Higgin's"
2444,"Mary McNamaras","John Egan's"
2448,"Harper's Frolic, The","Harper's Frolic"
2449,"Derrycragg","Derry Craig Wood"
2449,"Father Kelly's","Derry Craig Wood"
2449,"Mulvihill's","Derry Craig Wood"
2450,"Tea Garden","Tea Gardens"
2450,"Tea Garden's","Tea Gardens"
2450,"Tea Garden, The","Tea Gardens"
2450,"Tea Gardens Two-Step, The","Tea Gardens"
2450,"Tea Gardens, The","Tea Gardens"
2450,"Teagarden","Tea Gardens"
2451,"An Púcán","An Puncan"
2452,"Bonny Kate","Bonnie Kate"
2454,"New Roundabout, The","Roundabout, The"
2455,"Wren Polka No. 1","Banks Of The Quay, The"
2456,"Girls Of Bainbridge, The","Girls Of Banbridge, The"
2456,"Gwynt Y Glan","Girls Of Banbridge, The"
2456,"Maids Of Banbridge, The","Girls Of Banbridge, The"
2458,"Drunk At Night Dry In The Morning","Drunk At Night And Dry In The Morning"
2458,"Drunk At Night, Dry In The Morning","Drunk At Night And Dry In The Morning"
2458,"Drunk At Night; Dry In The Morning","Drunk At Night And Dry In The Morning"
2459,"Castle Of Tuamgraine","Jerry Daly's"
2459,"Seanbhean Bhocht","Jerry Daly's"
2459,"Shan Van Vocht, The","Jerry Daly's"
2461,"A Stor, A Stor A Grá","Neilly O'Boyle's Highland"
2461,"A Stór, A Stór, A Ghrá","Neilly O'Boyle's Highland"
2461,"Neillidh Boyle's","Neilly O'Boyle's Highland"
2461,"Neillidh Boyle's Highland Fling","Neilly O'Boyle's Highland"
2461,"Neilly Boyle's","Neilly O'Boyle's Highland"
2461,"Neilly Boyle's Highland Fling","Neilly O'Boyle's Highland"
2461,"Neilly O'Boyle's","Neilly O'Boyle's Highland"
2462,"Arkil Mountain","Arkle Mountain"
2462,"Arkill Moutain","Arkle Mountain"
2462,"Arkle Mountain, The","Arkle Mountain"
2462,"Arklow Mountains","Arkle Mountain"
2462,"Gerry O' Connor's","Arkle Mountain"
2462,"Gerry O'Connor's","Arkle Mountain"
2464,"John Naughton's","Friel's"
2467,"Anthony Frawley's","Antony Frawley's"
2468,"Astley's Ride","Leslie's"
2468,"Leslie's","Leslie's"
2471,"Jinking Mermaid","Jinkin' Mermaid, The"
2473,"Breakdown, The","Breakdown"
2475,"Thirteen Dwarfs","Paddy's Holydays"
2476,"Risla, The","Rizla, The"
2479,"Ranting Highlandman, The","White Cockade, The"
2482,"Barney's Goat","Skin The Peelers"
2482,"Beimíd Ag Ól","Skin The Peelers"
2482,"Late Home At Night","Skin The Peelers"
2482,"Óró, A Thaidhg, A Ghrá","Skin The Peelers"
2482,"Peeler Jig, The","Skin The Peelers"
2482,"Peeler's","Skin The Peelers"
2482,"Peeler's Jig, The","Skin The Peelers"
2482,"Peeler's, The","Skin The Peelers"
2482,"Peeler, The","Skin The Peelers"
2482,"Peelers' Jig, The","Skin The Peelers"
2482,"Peelers', The","Skin The Peelers"
2482,"Skin The Peeler","Skin The Peelers"
2483,"An Coileach Ag Fogairt An Lae","When The Cock Crows It Is Day"
2483,"An Coilleach","When The Cock Crows It Is Day"
2483,"Cock Crows In The Morning, The","When The Cock Crows It Is Day"
2483,"Ta An Coileach Ag Fogairt An Lae","When The Cock Crows It Is Day"
2483,"Ta An Coilleach Ag Fogairt An Lae","When The Cock Crows It Is Day"
2483,"When The Cock Crows, It Is Day","When The Cock Crows It Is Day"
2484,"Paddy O'Briens","New House, The"
2485,"Hand Me Down The Tackle","Pure Drop, The"
2486,"Circassian Circle","Tovercirkel"
2486,"Circassian Circle, The","Tovercirkel"
2488,"Clareman's","O'Mahony's"
2488,"Clareman's, The","O'Mahony's"
2488,"Hatter's, The","O'Mahony's"
